Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered
2020-09-10,Jawa Barat,380,1,23,356,14584,336,7552
2020-09-10,Jawa Tengah,366,19,133,214,19551,1441,13257
2020-09-10,Jawa Timur,370,27,315,28,36757,3107,30383
2020-09-10,Kalimantan Barat,5,0,0,5,728,6,621
2020-09-10,Kalimantan Selatan,77,6,138,-67,9079,379,7132
2020-09-10,Kalimantan Tengah,36,1,30,5,2887,115,2239
2020-09-10,Kalimantan Timur,90,3,132,-45,5445,231,3253
2020-09-10,Kalimantan Utara,2,0,6,-4,458,2,374
2020-09-10,Kepulauan Bangka Belitung,11,1,2,8,264,3,238
2020-09-10,Kepulauan Riau,28,1,1,26,1341,45,659
2020-09-10,Lampung,21,0,2,19,509,22,363
2020-09-10,Maluku,21,0,0,21,2248,37,1377
2020-09-10,Maluku Utara,1,1,0,0,1911,71,1581
2020-09-10,Nusa Tenggara Barat,11,0,31,-20,2901,171,2265
2020-09-10,Nusa Tenggara Timur,0,0,0,0,213,4,170
2020-09-10,Papua,113,2,21,90,4275,53,3339
2020-09-10,Papua Barat,11,0,4,7,970,17,650
2020-09-10,Riau,198,3,61,134,3178,58,1488
2020-09-10,Sulawesi Barat,6,0,8,-2,456,7,326
2020-09-10,Sulawesi Selatan,133,0,1,132,12899,372,9854
2020-09-10,Sulawesi Tengah,0,0,1,-1,261,11,229
2020-09-10,Sulawesi Tenggara,26,2,11,13,1766,41,1233
2020-09-10,Sulawesi Utara,18,0,36,-18,4063,161,3094
2020-09-10,Sumatera Barat,104,0,61,43,3124,63,1694
2020-09-10,Sumatera Selatan,66,5,19,42,4890,293,3489
2020-09-10,Sumatera Utara,146,3,61,82,8110,346,4891
2020-09-11,Aceh,145,2,2,141,2403,85,506
2020-09-11,Bali,143,0,8,135,6972,42,1416
2020-09-11,Banten,48,4,84,-40,3412,159,3006
2020-09-11,Bengkulu,30,1,0,29,430,28,210
2020-09-11,DKI Jakarta,964,17,904,43,51633,1379,39302
2020-09-11,Daerah Istimewa Yogyakarta,49,1,15,33,1744,50,1315
2020-09-11,Gorontalo,2,1,8,-7,2270,62,1955
2020-09-11,Indonesia,3737,88,2707,942,210940,8544,150217
2020-09-11,Jambi,5,1,10,-6,314,8,226
2020-09-11,Jawa Barat,268,3,101,164,14852,339,7653
2020-09-11,Jawa Tengah,573,5,195,373,20124,1446,13452
2020-09-11,Jawa Timur,369,34,359,-24,37126,3141,30742
2020-09-11,Kalimantan Barat,8,0,23,-15,736,6,644
2020-09-11,Kalimantan Selatan,73,1,101,-29,9152,380,7233
2020-09-11,Kalimantan Tengah,33,0,10,23,2920,115,2249
2020-09-11,Kalimantan Timur,153,3,101,49,5598,234,3354
2020-09-11,Kalimantan Utara,2,0,4,-2,460,2,378
2020-09-11,Kepulauan Bangka Belitung,7,0,0,7,271,3,238
2020-09-11,Kepulauan Riau,17,0,70,-53,1358,45,729
2020-09-11,Lampung,2,0,3,-1,511,22,366
2020-09-11,Maluku,117,0,38,79,2365,37,1415
2020-09-11,Maluku Utara,7,0,5,2,1918,71,1586
2020-09-11,Nusa Tenggara Barat,9,1,19,-11,2910,172,2284
2020-09-11,Nusa Tenggara Timur,0,0,0,0,213,4,170
2020-09-11,Papua,54,2,26,26,4329,55,3365
2020-09-11,Papua Barat,49,2,17,30,1019,19,667
2020-09-11,Riau,183,0,70,113,3361,58,1558
2020-09-11,Sulawesi Barat,3,0,5,-2,459,7,331
2020-09-11,Sulawesi Selatan,162,1,139,22,13061,373,9993
2020-09-11,Sulawesi Tengah,7,0,0,7,268,11,229
2020-09-11,Sulawesi Tenggara,33,0,33,0,1799,41,1266
2020-09-11,Sulawesi Utara,21,0,26,-5,4084,161,3120
2020-09-11,Sumatera Barat,37,0,50,-13,3161,63,1744
2020-09-11,Sumatera Selatan,55,1,67,-13,4945,294,3556
2020-09-11,Sumatera Utara,131,3,75,53,8241,349,4966
2020-09-12,Aceh,124,0,1,123,2527,85,507
2020-09-12,Bali,135,0,11,124,7107,42,1427
2020-09-12,Banten,23,3,43,-23,3435,162,3049
2020-09-12,Bengkulu,28,2,0,26,458,30,210
2020-09-12,DKI Jakarta,1205,18,665,522,52838,1397,39967
2020-09-12,Daerah Istimewa Yogyakarta,43,0,12,31,1787,50,1327
2020-09-12,Gorontalo,11,0,8,3,2281,62,1963
2020-09-12,Indonesia,3806,106,2241,1459,214746,8650,152458
2020-09-12,Jambi,5,0,7,-2,319,8,233
2020-09-12,Jawa Barat,309,3,367,-61,15161,342,8020
2020-09-12,Jawa Tengah,386,10,151,225,20510,1456,13603
2020-09-12,Jawa Timur,364,24,442,-102,37490,3165,31184
2020-09-12,Kalimantan Barat,11,0,3,8,747,6,647
2020-09-12,Kalimantan Selatan,96,5,84,7,9248,385,7317
2020-09-12,Kalimantan Tengah,46,1,15,30,2966,116,2264
2020-09-12,Kalimantan Timur,153,5,100,48,5751,239,3454
2020-09-12,Kalimantan Utara,5,1,1,3,465,3,379
2020-09-12,Kepulauan Bangka Belitung,5,0,0,5,276,3,238
2020-09-12,Kepulauan Riau,21,4,37,-20,1379,49,766
2020-09-12,Lampung,44,0,0,44,555,22,366
2020-09-12,Maluku,12,2,7,3,2377,39,1422
2020-09-12,Maluku Utara,3,0,0,3,1921,71,1586
2020-09-12,Nusa Tenggara Barat,13,0,26,-13,2923,172,2310
2020-09-12,Nusa Tenggara Timur,4,1,0,3,217,5,170
2020-09-12,Papua,62,0,27,35,4391,55,3392
2020-09-12,Papua Barat,67,1,5,61,1086,20,672
2020-09-12,Riau,232,5,32,195,3593,63,1590
2020-09-12,Sulawesi Barat,3,0,7,-4,462,7,338
2020-09-12,Sulawesi Selatan,52,1,76,-25,13113,374,10069
2020-09-12,Sulawesi Tengah,1,0,0,1,269,11,229
2020-09-12,Sulawesi Tenggara,33,1,10,22,1832,42,1276
2020-09-12,Sulawesi Utara,21,0,40,-19,4105,161,3160
2020-09-12,Sumatera Barat,103,4,5,94,3264,67,1749
2020-09-12,Sumatera Selatan,73,3,48,22,5018,297,3604
2020-09-12,Sumatera Utara,121,6,83,32,8362,355,5049
2020-09-13,Aceh,212,5,0,207,2739,90,507
2020-09-13,Bali,113,3,10,100,7220,45,1437
2020-09-13,Banten,50,0,25,25,3485,162,3074
2020-09-13,Bengkulu,8,0,0,8,466,30,210
2020-09-13,DKI Jakarta,1380,5,957,418,54218,1402,40924
2020-09-13,Daerah Istimewa Yogyakarta,49,2,7,40,1836,52,1334
2020-09-13,Gorontalo,32,2,4,26,2313,64,1967
2020-09-13,Indonesia,3636,73,2552,1011,218382,8723,155010
2020-09-13,Jambi,2,0,4,-2,321,8,237
2020-09-13,Jawa Barat,147,2,158,-13,15308,344,8178
2020-09-13,Jawa Tengah,283,6,106,171,20793,1462,13709
2020-09-13,Jawa Timur,236,30,710,-504,37726,3195,31894
2020-09-13,Kalimantan Barat,7,0,2,5,754,6,649
2020-09-13,Kalimantan Selatan,33,0,78,-45,9281,385,7395
2020-09-13,Kalimantan Tengah,36,1,6,29,3002,117,2270
2020-09-13,Kalimantan Timur,174,2,143,29,5925,241,3597
2020-09-13,Kalimantan Utara,4,0,6,-2,469,3,385
2020-09-13,Kepulauan Bangka Belitung,8,0,2,6,284,3,240
2020-09-13,Kepulauan Riau,33,0,2,31,1412,49,768
2020-09-13,Lampung,0,0,5,-5,555,22,371
2020-09-13,Maluku,57,0,0,57,2434,39,1422
2020-09-13,Maluku Utara,14,0,8,6,1935,71,1594
2020-09-13,Nusa Tenggara Barat,16,1,9,6,2939,173,2319
2020-09-13,Nusa Tenggara Timur,20,0,2,18,237,5,172
2020-09-13,Papua,84,3,18,63,4475,58,3410
2020-09-13,Papua Barat,0,0,0,0,1086,20,672
2020-09-13,Riau,207,8,29,170,3800,71,1619
2020-09-13,Sulawesi Barat,8,0,3,5,470,7,341
2020-09-13,Sulawesi Selatan,80,4,46,30,13193,378,10115
2020-09-13,Sulawesi Tengah,2,0,2,0,271,11,231
2020-09-13,Sulawesi Tenggara,36,0,25,11,1868,42,1301
2020-09-13,Sulawesi Utara,44,1,12,31,4149,162,3172
2020-09-13,Sumatera Barat,123,3,23,97,3387,70,1772
2020-09-13,Sumatera Selatan,33,3,48,-18,5051,300,3652
2020-09-13,Sumatera Utara,103,0,64,39,8465,355,5113
2020-09-14,Aceh,153,5,52,96,2892,95,559
2020-09-14,Bali,86,2,8,76,7306,47,1445
2020-09-14,Banten,57,1,69,-13,3542,163,3143
2020-09-14,Bengkulu,1,0,0,1,467,30,210
2020-09-14,DKI Jakarta,879,27,1511,-659,55097,1429,42435
2020-09-14,Daerah Istimewa Yogyakarta,33,1,23,9,1869,53,1357
2020-09-14,Gorontalo,0,2,48,-50,2313,66,2015
2020-09-14,Indonesia,3141,118,3395,-372,221523,8841,158405
2020-09-14,Jambi,0,0,0,0,321,8,237
2020-09-14,Jawa Barat,207,3,212,-8,15515,347,8390
2020-09-14,Jawa Tengah,143,8,239,-104,20936,1470,13948
2020-09-14,Jawa Timur,358,31,346,-19,38084,3226,32240
2020-09-14,Kalimantan Barat,26,0,6,20,780,6,655
2020-09-14,Kalimantan Selatan,141,3,78,60,9422,388,7473
2020-09-14,Kalimantan Tengah,0,0,0,0,3002,117,2270
2020-09-14,Kalimantan Timur,123,2,181,-60,6048,243,3778
2020-09-14,Kalimantan Utara,5,0,9,-4,474,3,394
2020-09-14,Kepulauan Bangka Belitung,0,0,0,0,284,3,240
2020-09-14,Kepulauan Riau,19,0,75,-56,1431,49,843
2020-09-14,Lampung,60,1,8,51,615,23,379
2020-09-14,Maluku,31,0,93,-62,2465,39,1515
2020-09-14,Maluku Utara,5,0,0,5,1940,71,1594
2020-09-14,Nusa Tenggara Barat,22,0,23,-1,2961,173,2342
2020-09-14,Nusa Tenggara Timur,0,0,0,0,237,5,172
2020-09-14,Papua,96,0,0,96,4571,58,3410
2020-09-14,Papua Barat,99,4,19,76,1185,24,691
2020-09-14,Riau,136,4,91,41,3936,75,1710
2020-09-14,Sulawesi Barat,1,0,1,0,471,7,342
2020-09-14,Sulawesi Selatan,180,3,63,114,13373,381,10178
2020-09-14,Sulawesi Tengah,0,0,0,0,271,11,231
2020-09-14,Sulawesi Tenggara,22,0,11,11,1890,42,1312
2020-09-14,Sulawesi Utara,16,1,40,-25,4165,163,3212
2020-09-14,Sumatera Barat,118,4,41,73,3505,74,1813
2020-09-14,Sumatera Selatan,27,5,101,-79,5078,305,3753
2020-09-14,Sumatera Utara,94,6,57,31,8559,361,5170
2020-09-15,Aceh,140,6,142,-8,3032,101,701
2020-09-15,Bali,68,1,12,55,7374,48,1457
2020-09-15,Banten,63,2,46,15,3605,165,3189
2020-09-15,Bengkulu,9,0,27,-18,476,30,237
2020-09-15,DKI Jakarta,1076,33,982,61,56173,1462,43417
2020-09-15,Daerah Istimewa Yogyakarta,26,0,15,11,1895,53,1372
2020-09-15,Gorontalo,16,0,39,-23,2329,66,2054
2020-09-15,Indonesia,3507,124,2660,723,225030,8965,161065
2020-09-15,Jambi,10,0,0,10,331,8,237
2020-09-15,Jawa Barat,449,10,280,159,15964,357,8670
2020-09-15,Jawa Tengah,205,12,186,7,21141,1482,14134
2020-09-15,Jawa Timur,371,24,346,1,38455,3250,32586
2020-09-15,Kalimantan Barat,4,1,0,3,784,7,655
2020-09-15,Kalimantan Selatan,77,1,56,20,9499,389,7529
2020-09-15,Kalimantan Tengah,57,1,18,38,3059,118,2288
2020-09-15,Kalimantan Timur,51,3,84,-36,6099,246,3862
2020-09-15,Kalimantan Utara,5,0,0,5,479,3,394
2020-09-15,Kepulauan Bangka Belitung,1,0,5,-4,285,3,245
2020-09-15,Kepulauan Riau,8,0,25,-17,1439,49,868
2020-09-15,Lampung,29,0,6,23,644,23,385
2020-09-15,Maluku,16,0,13,3,2481,39,1528
2020-09-15,Maluku Utara,16,1,1,14,1956,72,1595
2020-09-15,Nusa Tenggara Barat,20,1,9,10,2981,174,2351
2020-09-15,Nusa Tenggara Timur,39,0,0,39,276,5,172
2020-09-15,Papua,65,2,20,43,4636,60,3430
2020-09-15,Papua Barat,51,0,12,39,1236,24,703
2020-09-15,Riau,166,5,76,85,4102,80,1786
2020-09-15,Sulawesi Barat,4,0,5,-1,475,7,347
2020-09-15,Sulawesi Selatan,105,0,0,105,13478,381,10178
2020-09-15,Sulawesi Tengah,1,0,1,0,272,11,232
2020-09-15,Sulawesi Tenggara,58,0,16,42,1948,42,1328
2020-09-15,Sulawesi Utara,6,0,26,-20,4171,163,3238
2020-09-15,Sumatera Barat,128,5,86,37,3633,79,1899
2020-09-15,Sumatera Selatan,40,4,50,-14,5118,309,3803
2020-09-15,Sumatera Utara,249,6,90,153,8808,367,5260
2020-09-16,Aceh,95,12,390,-307,3127,113,1091
2020-09-16,Bali,49,0,6,43,7423,48,1463
2020-09-16,Banten,138,2,72,64,3743,167,3261
2020-09-16,Bengkulu,4,0,16,-12,480,30,253
2020-09-16,DKI Jakarta,1294,31,1146,117,57467,1493,44563
2020-09-16,Daerah Istimewa Yogyakarta,48,0,50,-2,1943,53,1422
2020-09-16,Gorontalo,6,0,23,-17,2335,66,2077
2020-09-16,Indonesia,3963,135,3036,792,228993,9100,164101
2020-09-16,Jambi,14,0,8,6,345,8,245
2020-09-16,Jawa Barat,350,2,285,63,16314,359,8955
2020-09-16,Jawa Tengah,339,14,123,202,21480,1496,14257
2020-09-16,Jawa Timur,358,24,340,-6,38813,3274,32926
2020-09-16,Kalimantan Barat,19,0,11,8,803,7,666
2020-09-16,Kalimantan Selatan,11,2,58,-49,9510,391,7587
2020-09-16,Kalimantan Tengah,64,3,120,-59,3123,121,2408
2020-09-16,Kalimantan Timur,217,5,178,34,6316,251,4040
2020-09-16,Kalimantan Utara,2,0,10,-8,481,3,404
2020-09-16,Kepulauan Bangka Belitung,11,0,2,9,296,3,247
2020-09-16,Kepulauan Riau,21,0,9,12,1460,49,877
2020-09-16,Lampung,22,2,22,-2,666,25,407
2020-09-16,Maluku,19,0,0,19,2500,39,1528
2020-09-16,Maluku Utara,10,0,16,-6,1966,72,1611
2020-09-16,Nusa Tenggara Barat,9,0,13,-4,2990,174,2364
2020-09-16,Nusa Tenggara Timur,13,0,1,12,289,5,173
2020-09-16,Papua,126,2,11,113,4762,62,3441
2020-09-16,Papua Barat,42,0,22,20,1278,24,725
2020-09-16,Riau,188,4,25,159,4290,84,1811
2020-09-16,Sulawesi Barat,2,0,2,0,477,7,349
2020-09-16,Sulawesi Selatan,148,3,130,15,13626,384,10308
2020-09-16,Sulawesi Tengah,4,0,0,4,276,11,232
2020-09-16,Sulawesi Tenggara,59,2,9,48,2007,44,1337
2020-09-16,Sulawesi Utara,11,2,15,-6,4182,165,3253
2020-09-16,Sumatera Barat,116,5,59,52,3749,84,1958
2020-09-16,Sumatera Selatan,57,4,42,11,5175,313,3845
2020-09-16,Sumatera Utara,126,4,66,56,8934,371,5326
2020-09-17,Aceh,109,12,1,96,3236,125,1092
2020-09-17,Bali,63,2,25,36,7486,50,1488
2020-09-17,Banten,121,3,39,79,3864,170,3300
2020-09-17,Bengkulu,30,0,18,12,510,30,271
2020-09-17,DKI Jakarta,1113,14,748,351,58580,1507,45311
2020-09-17,Daerah Istimewa Yogyakarta,41,0,20,21,1984,53,1442
2020-09-17,Gorontalo,5,0,11,-6,2340,66,2088
2020-09-17,Indonesia,3635,122,2585,928,232628,9222,166686
2020-09-17,Jambi,6,1,8,-3,351,9,253
2020-09-17,Jawa Barat,406,7,359,40,16720,366,9314
2020-09-17,Jawa Tengah,291,17,229,45,21771,1513,14486
2020-09-17,Jawa Timur,323,29,333,-39,39136,3303,33259
2020-09-17,Kalimantan Barat,22,0,4,18,825,7,670
2020-09-17,Kalimantan Selatan,36,0,37,-1,9546,391,7624
2020-09-17,Kalimantan Tengah,0,0,0,0,3123,121,2408
2020-09-17,Kalimantan Timur,169,5,102,62,6485,256,4142
2020-09-17,Kalimantan Utara,2,0,8,-6,483,3,412
2020-09-17,Kepulauan Bangka Belitung,10,0,0,10,306,3,247
2020-09-17,Kepulauan Riau,34,0,1,33,1494,49,878
2020-09-17,Lampung,21,1,21,-1,687,26,428
2020-09-17,Maluku,3,0,0,3,2503,39,1528
2020-09-17,Maluku Utara,6,0,164,-158,1972,72,1775
2020-09-17,Nusa Tenggara Barat,19,3,20,-4,3009,177,2384
2020-09-17,Nusa Tenggara Timur,13,0,2,11,302,5,175
2020-09-17,Papua,73,3,16,54,4835,65,3457
2020-09-17,Papua Barat,55,1,7,47,1333,25,732
2020-09-17,Riau,236,8,37,191,4526,92,1848
2020-09-17,Sulawesi Barat,5,0,11,-6,482,7,360
2020-09-17,Sulawesi Selatan,120,0,13,107,13746,384,10321
2020-09-17,Sulawesi Tengah,2,0,0,2,278,11,232
2020-09-17,Sulawesi Tenggara,35,2,11,22,2042,46,1348
2020-09-17,Sulawesi Utara,30,1,21,8,4212,166,3274
2020-09-17,Sumatera Barat,119,2,36,81,3868,86,1994
2020-09-17,Sumatera Selatan,58,3,18,37,5233,316,3863
2020-09-17,Sumatera Utara,117,8,71,38,9051,379,5397
2020-09-18,Aceh,116,4,160,-48,3352,129,1252
2020-09-18,Bali,50,2,12,36,7536,52,1500
2020-09-18,Banten,141,0,66,75,4005,170,3366
2020-09-18,Bengkulu,13,0,4,9,523,30,275
2020-09-18,DKI Jakarta,1258,22,1036,200,59838,1529,46347
2020-09-18,Daerah Istimewa Yogyakarta,53,0,31,22,2037,53,1473
2020-09-18,Gorontalo,12,2,17,-7,2352,68,2105
2020-09-18,Indonesia,3891,114,4088,-311,236519,9336,170774
2020-09-18,Jambi,7,0,3,4,358,9,256
2020-09-18,Jawa Barat,486,5,263,218,17206,371,9577
2020-09-18,Jawa Tengah,200,9,414,-223,21971,1522,14900
2020-09-18,Jawa Timur,488,23,538,-73,39624,3326,33797
2020-09-18,Kalimantan Barat,15,0,11,4,840,7,681
2020-09-18,Kalimantan Selatan,25,2,199,-176,9571,393,7823
2020-09-18,Kalimantan Tengah,55,2,78,-25,3178,123,2486
2020-09-18,Kalimantan Timur,119,7,166,-54,6604,263,4308
2020-09-18,Kalimantan Utara,2,0,4,-2,485,3,416
2020-09-18,Kepulauan Bangka Belitung,1,1,3,-3,307,4,250
2020-09-18,Kepulauan Riau,88,4,279,-195,1582,53,1157
2020-09-18,Lampung,7,1,2,4,694,27,430
2020-09-18,Maluku,7,0,59,-52,2510,39,1587
2020-09-18,Maluku Utara,1,0,12,-11,1973,72,1787
2020-09-18,Nusa Tenggara Barat,20,2,11,7,3029,179,2395
2020-09-18,Nusa Tenggara Timur,11,0,4,7,313,5,179
2020-09-18,Papua,58,5,67,-14,4893,70,3524
2020-09-18,Papua Barat,54,1,122,-69,1387,26,854
2020-09-18,Riau,228,3,204,21,4754,95,2052
2020-09-18,Sulawesi Barat,2,0,4,-2,484,7,364
2020-09-18,Sulawesi Selatan,176,1,72,103,13922,385,10393
2020-09-18,Sulawesi Tengah,11,0,1,10,289,11,233
2020-09-18,Sulawesi Tenggara,17,0,15,2,2059,46,1363
2020-09-18,Sulawesi Utara,20,0,25,-5,4232,166,3299
2020-09-18,Sumatera Barat,134,2,63,69,4002,88,2057
2020-09-18,Sumatera Selatan,60,4,28,28,5293,320,3891
2020-09-18,Sumatera Utara,125,10,71,44,9176,389,5468
2020-09-19,Aceh,175,0,45,130,3527,129,1297
2020-09-19,Bali,85,0,13,72,7621,52,1513
2020-09-19,Banten,128,0,76,52,4133,170,3442
2020-09-19,Bengkulu,7,1,1,5,530,31,276
2020-09-19,DKI Jakarta,988,10,1032,-54,60826,1539,47379
2020-09-19,Daerah Istimewa Yogyakarta,74,1,20,53,2111,54,1493
2020-09-19,Gorontalo,22,0,12,10,2374,68,2117
2020-09-19,Indonesia,4168,112,3576,480,240687,9448,174350
2020-09-19,Jambi,14,0,2,12,372,9,258
2020-09-19,Jawa Barat,498,0,570,-72,17704,371,10147
2020-09-19,Jawa Tengah,273,40,388,-155,22244,1562,15288
2020-09-19,Jawa Timur,351,31,353,-33,39975,3357,34150
2020-09-19,Kalimantan Barat,21,0,9,12,861,7,690
2020-09-19,Kalimantan Selatan,76,2,247,-173,9647,395,8070
2020-09-19,Kalimantan Tengah,50,4,30,16,3228,127,2516
2020-09-19,Kalimantan Timur,111,3,88,20,6715,266,4396
2020-09-19,Kalimantan Utara,3,0,5,-2,488,3,421
2020-09-19,Kepulauan Bangka Belitung,4,0,13,-9,311,4,263
2020-09-19,Kepulauan Riau,46,1,18,27,1628,54,1175
2020-09-19,Lampung,21,1,6,14,715,28,436
2020-09-19,Maluku,41,0,45,-4,2551,39,1632
2020-09-19,Maluku Utara,19,0,0,19,1992,72,1787
2020-09-19,Nusa Tenggara Barat,53,3,22,28,3082,182,2417
2020-09-19,Nusa Tenggara Timur,2,0,1,1,315,5,180
2020-09-19,Papua,203,3,43,157,5096,73,3567
2020-09-19,Papua Barat,48,0,0,48,1435,26,854
2020-09-19,Riau,297,2,75,220,5051,97,2127
2020-09-19,Sulawesi Barat,1,0,5,-4,485,7,369
2020-09-19,Sulawesi Selatan,177,2,55,120,14099,387,10448
2020-09-19,Sulawesi Tengah,8,1,0,7,297,12,233
2020-09-19,Sulawesi Tenggara,53,0,7,46,2112,46,1370
2020-09-19,Sulawesi Utara,22,2,30,-10,4254,168,3329
2020-09-19,Sumatera Barat,159,2,130,27,4161,90,2187
2020-09-19,Sumatera Selatan,38,2,35,1,5331,322,3926
2020-09-19,Sumatera Utara,97,5,76,16,9273,394,5544
2020-09-20,Aceh,68,4,0,64,3595,133,1297
2020-09-20,Bali,121,3,7,111,7742,55,1520
2020-09-20,Banten,179,0,146,33,4312,170,3588
2020-09-20,Bengkulu,6,0,4,2,536,31,280
2020-09-20,DKI Jakarta,1138,14,1069,55,61964,1553,48448
2020-09-20,Daerah Istimewa Yogyakarta,70,4,15,51,2181,58,1508
2020-09-20,Gorontalo,60,0,3,57,2434,68,2120
2020-09-20,Indonesia,3989,105,2977,907,244676,9553,177327
2020-09-20,Jambi,14,0,1,13,386,9,259
2020-09-20,Jawa Barat,466,9,475,-18,18170,380,10622
2020-09-20,Jawa Tengah,304,9,296,-1,22548,1571,15584
2020-09-20,Jawa Timur,350,21,321,8,40325,3378,34471
2020-09-20,Kalimantan Barat,6,0,15,-9,867,7,705
2020-09-20,Kalimantan Selatan,87,3,59,25,9734,398,8129
2020-09-20,Kalimantan Tengah,44,1,13,30,3272,128,2529
2020-09-20,Kalimantan Timur,60,1,60,-1,6775,267,4456
2020-09-20,Kalimantan Utara,1,0,0,1,489,3,421
2020-09-20,Kepulauan Bangka Belitung,1,0,2,-1,312,4,265
2020-09-20,Kepulauan Riau,12,1,0,11,1640,55,1175
2020-09-20,Lampung,13,1,0,12,728,29,436
2020-09-20,Maluku,15,0,0,15,2566,39,1632
2020-09-20,Maluku Utara,0,0,0,0,1992,72,1787
2020-09-20,Nusa Tenggara Barat,19,0,12,7,3101,182,2429
2020-09-20,Nusa Tenggara Timur,6,0,51,-45,321,5,231
2020-09-20,Papua,50,0,0,50,5146,73,3567
2020-09-20,Papua Barat,60,0,50,10,1495,26,904
2020-09-20,Riau,282,3,80,199,5333,100,2207
2020-09-20,Sulawesi Barat,19,0,9,10,504,7,378
2020-09-20,Sulawesi Selatan,172,8,77,87,14271,395,10525
2020-09-20,Sulawesi Tengah,23,0,0,23,320,12,233
2020-09-20,Sulawesi Tenggara,71,1,0,70,2183,47,1370
2020-09-20,Sulawesi Utara,40,1,26,13,4294,169,3355
2020-09-20,Sumatera Barat,106,3,37,66,4267,93,2224
2020-09-20,Sumatera Selatan,71,1,14,56,5402,323,3940
2020-09-20,Sumatera Utara,95,5,94,-4,9368,399,5638
2020-09-21,Aceh,99,2,366,-269,3694,135,1663
2020-09-21,Bali,139,0,9,130,7881,55,1529
2020-09-21,Banten,122,2,268,-148,4434,172,3856
2020-09-21,Bengkulu,0,0,27,-27,536,31,307
2020-09-21,DKI Jakarta,1352,29,1294,29,63316,1582,49742
2020-09-21,Daerah Istimewa Yogyakarta,64,2,37,25,2245,60,1545
2020-09-21,Gorontalo,2,0,20,-18,2436,68,2140
2020-09-21,Indonesia,4176,124,3470,582,248852,9677,180797
2020-09-21,Jambi,0,0,1,-1,386,9,260
2020-09-21,Jawa Barat,481,4,333,144,18651,384,10955
2020-09-21,Jawa Tengah,241,20,318,-97,22789,1591,15902
2020-09-21,Jawa Timur,336,16,286,34,40661,3394,34757
2020-09-21,Kalimantan Barat,1,0,15,-14,868,7,720
2020-09-21,Kalimantan Selatan,82,2,96,-16,9816,400,8225
2020-09-21,Kalimantan Tengah,28,2,22,4,3300,130,2551
2020-09-21,Kalimantan Timur,178,6,75,97,6953,273,4531
2020-09-21,Kalimantan Utara,3,0,2,1,492,3,423
2020-09-21,Kepulauan Bangka Belitung,1,0,4,-3,313,4,269
2020-09-21,Kepulauan Riau,85,0,0,85,1725,55,1175
2020-09-21,Lampung,10,0,0,10,738,29,436
2020-09-21,Maluku,49,1,2,46,2615,40,1634
2020-09-21,Maluku Utara,19,1,0,18,2011,73,1787
2020-09-21,Nusa Tenggara Barat,25,3,12,10,3126,185,2441
2020-09-21,Nusa Tenggara Timur,0,0,0,0,321,5,231
2020-09-21,Papua,29,0,0,29,5175,73,3567
2020-09-21,Papua Barat,21,0,13,8,1516,26,917
2020-09-21,Riau,160,6,35,119,5493,106,2242
2020-09-21,Sulawesi Barat,1,0,0,1,505,7,378
2020-09-21,Sulawesi Selatan,44,3,96,-55,14315,398,10621
2020-09-21,Sulawesi Tengah,1,0,1,0,321,12,234
2020-09-21,Sulawesi Tenggara,36,1,44,-9,2219,48,1414
2020-09-21,Sulawesi Utara,23,2,20,1,4317,171,3375
2020-09-21,Sumatera Barat,181,1,88,92,4448,94,2312
2020-09-21,Sumatera Selatan,47,1,57,-11,5449,324,3997
2020-09-21,Sumatera Utara,100,2,76,22,9468,401,5714
2020-09-22,Aceh,91,7,95,-11,3785,142,1758
2020-09-22,Bali,108,1,24,83,7989,56,1553
2020-09-22,Banten,131,4,64,63,4565,176,3920
2020-09-22,Bengkulu,5,0,28,-23,541,31,335
2020-09-22,DKI Jakarta,1236,30,849,357,64552,1612,50591
2020-09-22,Daerah Istimewa Yogyakarta,67,0,35,32,2312,60,1580
2020-09-22,Gorontalo,4,2,11,-9,2440,70,2151
2020-09-22,Indonesia,4071,160,3501,410,252923,9837,184298
2020-09-22,Jambi,0,0,0,0,386,9,260
2020-09-22,Jawa Barat,623,6,284,333,19274,390,11239
2020-09-22,Jawa Tengah,233,42,402,-211,23022,1633,16304
2020-09-22,Jawa Timur,336,22,379,-65,40997,3416,35136
2020-09-22,Kalimantan Barat,11,0,0,11,879,7,720
2020-09-22,Kalimantan Selatan,85,0,40,45,9901,400,8265
2020-09-22,Kalimantan Tengah,0,0,0,0,3300,130,2551
2020-09-22,Kalimantan Timur,114,5,152,-43,7067,278,4683
2020-09-22,Kalimantan Utara,11,0,6,5,503,3,429
2020-09-22,Kepulauan Bangka Belitung,8,0,1,7,321,4,270
2020-09-22,Kepulauan Riau,23,0,6,17,1748,55,1181
2020-09-22,Lampung,24,1,24,-1,762,30,460
2020-09-22,Maluku,37,1,31,5,2652,41,1665
2020-09-22,Maluku Utara,3,0,0,3,2014,73,1787
2020-09-22,Nusa Tenggara Barat,11,2,15,-6,3137,187,2456
2020-09-22,Nusa Tenggara Timur,11,0,0,11,332,5,231
2020-09-22,Papua,73,2,13,58,5248,75,3580
2020-09-22,Papua Barat,70,0,3,67,1586,26,920
2020-09-22,Riau,249,0,139,110,5742,106,2381
2020-09-22,Sulawesi Barat,25,0,2,23,530,7,380
